method,split,task,regime,mean_success_rate,ci95_success_rate,mean_contact_precision,ci95_contact_precision,mean_budget_violation_rate,ci95_budget_violation_rate,mean_fall_rate,ci95_fall_rate,mean_balance_margin,ci95_balance_margin,mean_recovery_success,ci95_recovery_success,mean_energy_contact_cost,ci95_energy_contact_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
risk_aware_contact_planner,combined_stress,bimanual_shelf_reach,compound_contact_scarcity,0.586735,0.036260,0.521181,0.001498,0.215868,0.002817,0.114566,0.000837,0.535279,0.001523,0.481930,0.001532,0.265632,0.001935,0.089845,0.000742,7,84
risk_aware_contact_planner,combined_stress,bimanual_shelf_reach,contact_dropout,0.579932,0.022027,0.524315,0.005198,0.202533,0.002851,0.108211,0.002327,0.534177,0.001488,0.488212,0.001525,0.259919,0.001957,0.085596,0.000676,7,84
risk_aware_contact_planner,combined_stress,bimanual_shelf_reach,narrow_support_polygon,0.585034,0.060980,0.528983,0.001460,0.200228,0.001095,0.102238,0.002055,0.543011,0.005159,0.494092,0.001402,0.261179,0.000752,0.083113,0.000754,7,84
risk_aware_contact_planner,combined_stress,bimanual_shelf_reach,nominal_contacts,0.664966,0.024114,0.542659,0.001383,0.184646,0.001037,0.089483,0.000562,0.551816,0.005171,0.496580,0.001410,0.257351,0.000712,0.081934,0.002369,7,84
risk_aware_contact_planner,combined_stress,bimanual_shelf_reach,one_hand_occupied,0.619048,0.024944,0.530574,0.001395,0.196169,0.001047,0.098370,0.001330,0.546263,0.004779,0.489687,0.001362,0.259868,0.000719,0.087131,0.000721,7,84
risk_aware_contact_planner,combined_stress,bimanual_shelf_reach,slippery_foot_contact,0.625850,0.030912,0.530615,0.001447,0.190942,0.001085,0.094687,0.001232,0.546267,0.001435,0.493575,0.004716,0.257601,0.000745,0.084539,0.002348,7,84
risk_aware_contact_planner,combined_stress,bimanual_shelf_reach,unexpected_push,0.579932,0.046587,0.529065,0.001370,0.204268,0.002851,0.106355,0.001163,0.542734,0.004762,0.485166,0.001413,0.262432,0.001957,0.088032,0.002407,7,84
risk_aware_contact_planner,combined_stress,box_lift_rebalance,compound_contact_scarcity,0.552721,0.051135,0.515437,0.004710,0.210365,0.001104,0.114566,0.002867,0.543123,0.001619,0.481194,0.001665,0.261799,0.000758,0.092099,0.000760,7,84
risk_aware_contact_planner,combined_stress,box_lift_rebalance,contact_dropout,0.511905,0.048838,0.520931,0.001344,0.205659,0.001008,0.107338,0.001541,0.542136,0.001331,0.487604,0.001329,0.262011,0.000692,0.088025,0.000695,7,84
risk_aware_contact_planner,combined_stress,box_lift_rebalance,narrow_support_polygon,0.605442,0.035434,0.523490,0.001434,0.196628,0.001075,0.100038,0.002275,0.546641,0.001525,0.493749,0.004714,0.258653,0.000738,0.087810,0.000741,7,84
risk_aware_contact_planner,combined_stress,box_lift_rebalance,nominal_contacts,0.627551,0.018156,0.542240,0.004786,0.179706,0.003590,0.091120,0.002195,0.558043,0.005164,0.494202,0.001467,0.253905,0.002465,0.078856,0.001928,7,84
risk_aware_contact_planner,combined_stress,box_lift_rebalance,one_hand_occupied,0.590136,0.032546,0.533121,0.001370,0.198598,0.001027,0.100622,0.001232,0.555424,0.001360,0.492521,0.005230,0.261482,0.000705,0.086797,0.001892,7,84
risk_aware_contact_planner,combined_stress,box_lift_rebalance,slippery_foot_contact,0.608844,0.049479,0.529017,0.003783,0.188547,0.001066,0.096554,0.003533,0.553589,0.005042,0.494575,0.001646,0.255902,0.000732,0.084342,0.000734,7,84
risk_aware_contact_planner,combined_stress,box_lift_rebalance,unexpected_push,0.581633,0.043631,0.523394,0.004795,0.198818,0.001008,0.104394,0.003060,0.548461,0.005093,0.486916,0.003768,0.258636,0.000692,0.084606,0.000695,7,84
risk_aware_contact_planner,combined_stress,door_open_step_through,compound_contact_scarcity,0.556122,0.037663,0.516564,0.001524,0.213810,0.001143,0.112783,0.001052,0.530774,0.001533,0.486771,0.001537,0.264251,0.000785,0.088491,0.000786,7,84
risk_aware_contact_planner,combined_stress,door_open_step_through,contact_dropout,0.588435,0.044928,0.519207,0.001395,0.203536,0.001047,0.105443,0.001837,0.536090,0.003818,0.485765,0.001482,0.260640,0.000719,0.088620,0.000721,7,84
risk_aware_contact_planner,combined_stress,door_open_step_through,narrow_support_polygon,0.619048,0.026943,0.533366,0.001485,0.198059,0.003830,0.103397,0.000771,0.538211,0.001500,0.491734,0.001505,0.259722,0.002630,0.086257,0.000702,7,84
risk_aware_contact_planner,combined_stress,door_open_step_through,nominal_contacts,0.661565,0.038394,0.539887,0.005167,0.177110,0.001056,0.088756,0.001887,0.549103,0.001508,0.496337,0.001540,0.252209,0.000725,0.080272,0.000727,7,84
risk_aware_contact_planner,combined_stress,door_open_step_through,one_hand_occupied,0.595238,0.022194,0.530138,0.005157,0.190385,0.001066,0.100558,0.002400,0.541166,0.003711,0.491590,0.001556,0.255929,0.000732,0.084377,0.000734,7,84
risk_aware_contact_planner,combined_stress,door_open_step_through,slippery_foot_contact,0.585034,0.036515,0.532663,0.001472,0.192166,0.001104,0.096694,0.001442,0.536802,0.004704,0.500259,0.001445,0.258474,0.000758,0.081996,0.001875,7,84
risk_aware_contact_planner,combined_stress,door_open_step_through,unexpected_push,0.568027,0.027756,0.526244,0.005178,0.200125,0.003570,0.107172,0.002098,0.535320,0.001486,0.489347,0.005129,0.258476,0.001930,0.085256,0.000667,7,84
risk_aware_contact_planner,combined_stress,fallen_object_pickup,compound_contact_scarcity,0.510204,0.044222,0.515456,0.004693,0.210587,0.001123,0.114518,0.003028,0.547937,0.004611,0.488385,0.001714,0.261930,0.000771,0.091985,0.001870,7,84
risk_aware_contact_planner,combined_stress,fallen_object_pickup,contact_dropout,0.542517,0.046348,0.519037,0.001370,0.204447,0.001027,0.105629,0.000892,0.549695,0.001405,0.492992,0.001417,0.261157,0.000705,0.088076,0.000708,7,84
risk_aware_contact_planner,combined_stress,fallen_object_pickup,narrow_support_polygon,0.574830,0.030429,0.531854,0.003769,0.197963,0.003845,0.105092,0.000893,0.550398,0.001474,0.490660,0.005104,0.259548,0.002640,0.086169,0.000689,7,84
risk_aware_contact_planner,combined_stress,fallen_object_pickup,nominal_contacts,0.602041,0.040046,0.542139,0.004769,0.179838,0.003577,0.091741,0.001764,0.558130,0.001450,0.501230,0.001472,0.253974,0.002456,0.078681,0.000661,7,84
risk_aware_contact_planner,combined_stress,fallen_object_pickup,one_hand_occupied,0.554422,0.039721,0.534811,0.001395,0.196644,0.003570,0.102248,0.001202,0.550392,0.001413,0.494415,0.001420,0.260118,0.002452,0.084054,0.002383,7,84
risk_aware_contact_planner,combined_stress,fallen_object_pickup,slippery_foot_contact,0.591837,0.037663,0.535589,0.001447,0.193684,0.002830,0.098345,0.001430,0.560291,0.003753,0.494479,0.001425,0.259408,0.001944,0.081866,0.000715,7,84
risk_aware_contact_planner,combined_stress,fallen_object_pickup,unexpected_push,0.544218,0.038345,0.526074,0.005198,0.199322,0.002851,0.107859,0.002052,0.546614,0.001442,0.489681,0.001466,0.258959,0.001957,0.084684,0.000676,7,84
risk_aware_contact_planner,combined_stress,push_cart_with_footstep,compound_contact_scarcity,0.566327,0.030062,0.516642,0.001536,0.213660,0.001152,0.112516,0.001335,0.525729,0.001517,0.490672,0.001512,0.264170,0.000791,0.088882,0.000793,7,84
risk_aware_contact_planner,combined_stress,push_cart_with_footstep,contact_dropout,0.590136,0.041633,0.525773,0.001408,0.208252,0.001056,0.107797,0.001637,0.523681,0.001373,0.491409,0.004779,0.263900,0.000725,0.086616,0.002361,7,84
risk_aware_contact_planner,combined_stress,push_cart_with_footstep,narrow_support_polygon,0.612245,0.032942,0.530588,0.001498,0.200912,0.001123,0.102305,0.001029,0.530352,0.001503,0.492832,0.001506,0.261704,0.000771,0.085269,0.000773,7,84
risk_aware_contact_planner,combined_stress,push_cart_with_footstep,nominal_contacts,0.659864,0.061283,0.540544,0.001421,0.182541,0.001066,0.088284,0.001986,0.535501,0.001384,0.500830,0.005219,0.255959,0.000732,0.081042,0.002560,7,84
risk_aware_contact_planner,combined_stress,push_cart_with_footstep,one_hand_occupied,0.607143,0.024944,0.531747,0.001434,0.196529,0.001075,0.099139,0.001221,0.530850,0.001417,0.490237,0.003778,0.260169,0.000738,0.083348,0.002352,7,84
risk_aware_contact_planner,combined_stress,push_cart_with_footstep,slippery_foot_contact,0.653061,0.042731,0.528932,0.001485,0.189160,0.001114,0.094093,0.002835,0.530353,0.005056,0.500504,0.001605,0.256431,0.000765,0.083868,0.002535,7,84
risk_aware_contact_planner,combined_stress,push_cart_with_footstep,unexpected_push,0.603741,0.043716,0.523662,0.001408,0.201411,0.001056,0.102770,0.001081,0.523250,0.003818,0.493144,0.001433,0.260524,0.000725,0.088914,0.000727,7,84
risk_aware_contact_planner,heldout_disturbance,bimanual_shelf_reach,compound_contact_scarcity,0.613946,0.034102,0.522885,0.004659,0.200199,0.001162,0.107524,0.002403,0.543516,0.001692,0.492823,0.001736,0.256462,0.000798,0.084435,0.002509,7,84
risk_aware_contact_planner,heldout_disturbance,bimanual_shelf_reach,contact_dropout,0.649660,0.051135,0.526754,0.001421,0.194275,0.001066,0.097568,0.001034,0.545615,0.004696,0.497787,0.001467,0.255838,0.000732,0.084103,0.000734,7,84
risk_aware_contact_planner,heldout_disturbance,bimanual_shelf_reach,narrow_support_polygon,0.642857,0.037417,0.534281,0.001511,0.188970,0.001133,0.094258,0.001297,0.550315,0.001503,0.497206,0.001502,0.255039,0.000778,0.078427,0.000780,7,84
risk_aware_contact_planner,heldout_disturbance,bimanual_shelf_reach,nominal_contacts,0.704082,0.061403,0.545499,0.004735,0.168114,0.001075,0.081524,0.003552,0.558948,0.004950,0.508669,0.001680,0.247589,0.000738,0.075935,0.000741,7,84
risk_aware_contact_planner,heldout_disturbance,bimanual_shelf_reach,one_hand_occupied,0.663265,0.036968,0.537589,0.005137,0.181052,0.001085,0.092468,0.002867,0.550606,0.004678,0.503530,0.001633,0.251078,0.000745,0.079811,0.000747,7,84
risk_aware_contact_planner,heldout_disturbance,bimanual_shelf_reach,slippery_foot_contact,0.634354,0.037317,0.542164,0.004693,0.180941,0.003823,0.093385,0.001203,0.557201,0.001495,0.502505,0.001495,0.252323,0.002625,0.079568,0.000708,7,84
risk_aware_contact_planner,heldout_disturbance,bimanual_shelf_reach,unexpected_push,0.612245,0.048534,0.533663,0.005157,0.189054,0.002837,0.100667,0.002458,0.553797,0.001522,0.494292,0.001555,0.253575,0.001948,0.080646,0.000702,7,84
risk_aware_contact_planner,heldout_disturbance,box_lift_rebalance,compound_contact_scarcity,0.585034,0.025166,0.524519,0.005077,0.200048,0.001143,0.107964,0.002315,0.547289,0.003731,0.492573,0.004931,0.256323,0.000785,0.085785,0.002322,7,84
risk_aware_contact_planner,heldout_disturbance,box_lift_rebalance,contact_dropout,0.585034,0.020638,0.526173,0.001395,0.194178,0.001047,0.100048,0.001782,0.558506,0.001460,0.492903,0.003662,0.255736,0.000719,0.083203,0.000721,7,84
risk_aware_contact_planner,heldout_disturbance,box_lift_rebalance,narrow_support_polygon,0.625850,0.055744,0.538452,0.001485,0.190722,0.002821,0.096948,0.000919,0.556513,0.001545,0.494774,0.001564,0.256206,0.001937,0.079933,0.000735,7,84
risk_aware_contact_planner,heldout_disturbance,box_lift_rebalance,nominal_contacts,0.617347,0.040870,0.547883,0.005167,0.168526,0.002840,0.086050,0.002291,0.567841,0.001524,0.506618,0.005077,0.247836,0.001950,0.074240,0.000696,7,84
risk_aware_contact_planner,heldout_disturbance,box_lift_rebalance,one_hand_occupied,0.647959,0.039721,0.542939,0.001421,0.185404,0.003868,0.094732,0.001188,0.560291,0.001414,0.500018,0.005182,0.254031,0.002656,0.077375,0.000669,7,84
risk_aware_contact_planner,heldout_disturbance,box_lift_rebalance,slippery_foot_contact,0.605442,0.039907,0.536509,0.001472,0.180469,0.001104,0.089016,0.001143,0.565359,0.001479,0.502139,0.001483,0.251963,0.000758,0.079556,0.002339,7,84
risk_aware_contact_planner,heldout_disturbance,box_lift_rebalance,unexpected_push,0.576531,0.037367,0.535369,0.004761,0.190672,0.003570,0.101422,0.002306,0.555339,0.001461,0.500954,0.003632,0.254650,0.002452,0.079774,0.000667,7,84
risk_aware_contact_planner,heldout_disturbance,door_open_step_through,compound_contact_scarcity,0.544218,0.024267,0.522986,0.001575,0.203502,0.001181,0.107126,0.001182,0.532220,0.001561,0.490858,0.001559,0.258752,0.000811,0.084445,0.000813,7,84
risk_aware_contact_planner,heldout_disturbance,door_open_step_through,contact_dropout,0.608844,0.039907,0.528651,0.004727,0.192064,0.001085,0.101590,0.002473,0.538181,0.001588,0.497330,0.004948,0.254341,0.000745,0.083779,0.000747,7,84
risk_aware_contact_planner,heldout_disturbance,door_open_step_through,narrow_support_polygon,0.649660,0.032942,0.531948,0.001536,0.187017,0.001152,0.093896,0.001868,0.548017,0.001578,0.504239,0.001593,0.253719,0.000791,0.078279,0.000793,7,84
risk_aware_contact_planner,heldout_disturbance,door_open_step_through,nominal_contacts,0.656463,0.019341,0.545158,0.004718,0.167655,0.001095,0.083560,0.002269,0.551662,0.001582,0.503817,0.003770,0.247295,0.000752,0.076807,0.000754,7,84
risk_aware_contact_planner,heldout_disturbance,door_open_step_through,one_hand_occupied,0.654762,0.040415,0.535010,0.003765,0.182345,0.001104,0.091417,0.002281,0.548097,0.001569,0.498928,0.001601,0.251987,0.000758,0.081880,0.000760,7,84
risk_aware_contact_planner,heldout_disturbance,door_open_step_through,slippery_foot_contact,0.647959,0.034102,0.542069,0.001524,0.184096,0.001143,0.090879,0.001323,0.550387,0.003764,0.507341,0.001506,0.254511,0.000785,0.078334,0.000786,7,84
risk_aware_contact_planner,heldout_disturbance,door_open_step_through,unexpected_push,0.653061,0.039252,0.537847,0.001447,0.193703,0.003545,0.099745,0.001224,0.542035,0.005123,0.501017,0.001450,0.255645,0.002611,0.080432,0.000694,7,84
risk_aware_contact_planner,heldout_disturbance,fallen_object_pickup,compound_contact_scarcity,0.605442,0.036868,0.524880,0.001549,0.205600,0.001162,0.106905,0.001314,0.557073,0.004659,0.493312,0.005034,0.260122,0.000798,0.084742,0.000800,7,84
risk_aware_contact_planner,heldout_disturbance,fallen_object_pickup,contact_dropout,0.561224,0.035798,0.531483,0.001421,0.198296,0.001066,0.102432,0.001149,0.557058,0.001422,0.498366,0.004734,0.258550,0.000732,0.082325,0.002560,7,84
risk_aware_contact_planner,heldout_disturbance,fallen_object_pickup,narrow_support_polygon,0.581633,0.031151,0.540298,0.001511,0.188811,0.003815,0.098842,0.000542,0.565347,0.003731,0.503666,0.001557,0.254880,0.002620,0.081800,0.000715,7,84
risk_aware_contact_planner,heldout_disturbance,fallen_object_pickup,nominal_contacts,0.620748,0.069708,0.545838,0.001434,0.172273,0.001075,0.082936,0.002009,0.568461,0.001416,0.507370,0.005186,0.250395,0.000738,0.076538,0.002352,7,84
risk_aware_contact_planner,heldout_disturbance,fallen_object_pickup,one_hand_occupied,0.608844,0.020638,0.535825,0.001447,0.185349,0.001085,0.092143,0.001077,0.562677,0.001437,0.500241,0.005143,0.253979,0.000745,0.080509,0.002348,7,84
risk_aware_contact_planner,heldout_disturbance,fallen_object_pickup,slippery_foot_contact,0.603741,0.034427,0.536563,0.001498,0.180645,0.001123,0.089128,0.000829,0.563343,0.004673,0.504781,0.004706,0.252070,0.000771,0.078273,0.002529,7,84
risk_aware_contact_planner,heldout_disturbance,fallen_object_pickup,unexpected_push,0.576531,0.042251,0.529245,0.001421,0.191360,0.001066,0.097294,0.001403,0.556504,0.003799,0.499980,0.001409,0.255108,0.000732,0.083414,0.000734,7,84
risk_aware_contact_planner,heldout_disturbance,push_cart_with_footstep,compound_contact_scarcity,0.664966,0.021858,0.526836,0.001588,0.206254,0.001191,0.106299,0.001031,0.530973,0.001582,0.496282,0.003728,0.260655,0.000818,0.086811,0.000819,7,84
risk_aware_contact_planner,heldout_disturbance,push_cart_with_footstep,contact_dropout,0.639456,0.028674,0.534415,0.001460,0.197967,0.002827,0.101801,0.000809,0.529649,0.003774,0.500027,0.003779,0.258409,0.001941,0.081436,0.000722,7,84
risk_aware_contact_planner,heldout_disturbance,push_cart_with_footstep,narrow_support_polygon,0.658163,0.034048,0.532942,0.001549,0.187627,0.001162,0.093052,0.000668,0.537055,0.005043,0.499947,0.005029,0.254152,0.000798,0.079184,0.000800,7,84
risk_aware_contact_planner,heldout_disturbance,push_cart_with_footstep,nominal_contacts,0.692177,0.052033,0.551874,0.001472,0.172557,0.003532,0.084060,0.001439,0.541781,0.001485,0.505160,0.004712,0.250675,0.002425,0.074924,0.000707,7,84
risk_aware_contact_planner,heldout_disturbance,push_cart_with_footstep,one_hand_occupied,0.654762,0.061734,0.540391,0.004701,0.182816,0.003526,0.094105,0.002498,0.539059,0.001569,0.498794,0.001598,0.252324,0.002421,0.080401,0.000713,7,84
risk_aware_contact_planner,heldout_disturbance,push_cart_with_footstep,slippery_foot_contact,0.675170,0.027756,0.542111,0.001536,0.183992,0.001152,0.090207,0.001295,0.538464,0.005081,0.502086,0.005084,0.254454,0.000791,0.078751,0.000793,7,84
risk_aware_contact_planner,heldout_disturbance,push_cart_with_footstep,unexpected_push,0.622449,0.033278,0.532177,0.001460,0.192746,0.001095,0.097550,0.001313,0.538198,0.003789,0.499296,0.001441,0.256145,0.000752,0.080266,0.002343,7,84
risk_aware_contact_planner,heldout_layout,bimanual_shelf_reach,compound_contact_scarcity,0.610544,0.040643,0.527133,0.001485,0.198935,0.001114,0.103042,0.001162,0.547723,0.005112,0.501811,0.001495,0.256417,0.000765,0.081103,0.002335,7,84
risk_aware_contact_planner,heldout_layout,bimanual_shelf_reach,contact_dropout,0.620748,0.046228,0.529512,0.001357,0.188464,0.001018,0.097231,0.002100,0.548125,0.001473,0.500441,0.001509,0.252670,0.000699,0.078810,0.000701,7,84
risk_aware_contact_planner,heldout_layout,bimanual_shelf_reach,narrow_support_polygon,0.605442,0.044222,0.536895,0.001447,0.183050,0.001085,0.091760,0.001065,0.557363,0.001466,0.499857,0.001473,0.251796,0.000745,0.078778,0.002348,7,84
risk_aware_contact_planner,heldout_layout,bimanual_shelf_reach,nominal_contacts,0.656463,0.044514,0.556331,0.001370,0.166643,0.003898,0.082525,0.001436,0.562605,0.005207,0.507876,0.001358,0.247401,0.002677,0.072462,0.002633,7,84
risk_aware_contact_planner,heldout_layout,bimanual_shelf_reach,one_hand_occupied,0.653061,0.028545,0.543774,0.001383,0.182957,0.001037,0.090467,0.001241,0.558914,0.004785,0.500573,0.001364,0.253208,0.000712,0.078643,0.001890,7,84
risk_aware_contact_planner,heldout_layout,bimanual_shelf_reach,slippery_foot_contact,0.661565,0.035590,0.539823,0.001434,0.174736,0.001075,0.085696,0.002068,0.554980,0.001523,0.511973,0.001552,0.248885,0.000738,0.077437,0.000741,7,84
risk_aware_contact_planner,heldout_layout,bimanual_shelf_reach,unexpected_push,0.668367,0.052033,0.538868,0.004786,0.185077,0.003590,0.097345,0.001679,0.554329,0.005252,0.497300,0.001324,0.251666,0.002465,0.077749,0.002446,7,84
risk_aware_contact_planner,heldout_layout,box_lift_rebalance,compound_contact_scarcity,0.568027,0.038006,0.532294,0.003769,0.197875,0.003845,0.107769,0.001188,0.550240,0.001466,0.500234,0.003814,0.255667,0.002640,0.081844,0.000689,7,84
