method,task,regime,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_budget_violation_rate,ci95_budget_violation_rate,mean_fall_rate,ci95_fall_rate,mean_balance_margin,ci95_balance_margin,mean_recovery_success,ci95_recovery_success,mean_energy_contact_cost,ci95_energy_contact_cost,mean_reserve_starvation_rate,ci95_reserve_starvation_rate,mean_contact_overuse_rate,ci95_contact_overuse_rate,mean_calibration_error,ci95_calibration_error,mean_conservatism_rate,ci95_conservatism_rate,mean_predicted_breach_risk,ci95_predicted_breach_risk,mean_realized_breach_risk,ci95_realized_breach_risk,n
dual_price_contact_budget_controller_v5,box_lift_rebalance,one_hand_occupied,heldout_layout,0.803888,0.001503,1.044394,0.001679,0.028397,0.000736,0.019423,0.000525,0.731449,0.000902,0.717424,0.000805,0.175677,0.000515,0.000000,0.000000,0.006589,0.000595,0.020108,0.000422,0.070662,0.000449,0.048265,0.000434,0.021418,0.000363,80
dual_price_contact_budget_controller_v5,box_lift_rebalance,one_hand_occupied,heldout_object,0.809279,0.001471,1.056146,0.001737,0.025896,0.000733,0.016757,0.000512,0.733745,0.000829,0.720068,0.000927,0.174223,0.000495,0.000000,0.000000,0.004475,0.000634,0.018580,0.000493,0.068727,0.000415,0.045359,0.000441,0.018981,0.000355,80
dual_price_contact_budget_controller_v5,box_lift_rebalance,one_hand_occupied,heldout_payload,0.800854,0.001306,1.023643,0.001554,0.037360,0.000709,0.028203,0.000465,0.725746,0.000912,0.712380,0.000893,0.177060,0.000427,0.000651,0.000230,0.009612,0.000616,0.021961,0.000427,0.072647,0.000432,0.056304,0.000376,0.028919,0.000312,80
dual_price_contact_budget_controller_v5,box_lift_rebalance,unexpected_push,clean_deployment,0.801805,0.001399,1.028644,0.001729,0.025291,0.000784,0.033343,0.000521,0.728122,0.000895,0.714788,0.000964,0.175320,0.000506,0.006974,0.000656,0.009517,0.000659,0.020303,0.000478,0.070679,0.000451,0.055033,0.000471,0.028122,0.000388,80
dual_price_contact_budget_controller_v5,box_lift_rebalance,unexpected_push,combined_stress,0.775970,0.001292,0.956028,0.001487,0.041219,0.000734,0.052798,0.000523,0.712811,0.000864,0.698604,0.000856,0.182314,0.000515,0.023597,0.000591,0.020423,0.000610,0.028548,0.000448,0.078756,0.000467,0.077683,0.000468,0.047829,0.000425,80
dual_price_contact_budget_controller_v5,box_lift_rebalance,unexpected_push,heldout_layout,0.790418,0.001437,1.001270,0.001620,0.029471,0.000673,0.039896,0.000510,0.723013,0.000833,0.708796,0.000881,0.178566,0.000481,0.013468,0.000621,0.014608,0.000646,0.023338,0.000454,0.074128,0.000463,0.062883,0.000460,0.034760,0.000370,80
dual_price_contact_budget_controller_v5,box_lift_rebalance,unexpected_push,heldout_object,0.795921,0.001419,1.013531,0.001796,0.027270,0.000790,0.037094,0.000502,0.725487,0.000898,0.711042,0.000857,0.177651,0.000500,0.011462,0.000651,0.012236,0.000672,0.021966,0.000436,0.072935,0.000447,0.059446,0.000472,0.031917,0.000433,80
dual_price_contact_budget_controller_v5,box_lift_rebalance,unexpected_push,heldout_payload,0.786891,0.001373,0.978764,0.001635,0.037988,0.000791,0.048608,0.000531,0.718222,0.000865,0.703540,0.000825,0.180709,0.000540,0.018455,0.000651,0.017268,0.000620,0.025674,0.000398,0.076236,0.000486,0.071932,0.000472,0.043058,0.000413,80
dual_price_contact_budget_controller_v5,door_open_step_through,compound_contact_scarcity,clean_deployment,0.804242,0.001395,0.983336,0.001741,0.039894,0.000803,0.045253,0.000518,0.712079,0.000804,0.697242,0.000888,0.182104,0.000512,0.041179,0.000638,0.029438,0.000661,0.027141,0.000437,0.076686,0.000423,0.078290,0.000543,0.048962,0.000474,80
dual_price_contact_budget_controller_v5,door_open_step_through,compound_contact_scarcity,combined_stress,0.773550,0.001349,0.906103,0.001662,0.056416,0.000810,0.064489,0.000522,0.695742,0.000857,0.681935,0.000886,0.189166,0.000522,0.056316,0.000567,0.040790,0.000612,0.034850,0.000447,0.084959,0.000427,0.100546,0.000442,0.068430,0.000413,80
dual_price_contact_budget_controller_v5,door_open_step_through,compound_contact_scarcity,heldout_layout,0.790823,0.001429,0.954761,0.001746,0.044485,0.000734,0.050683,0.000472,0.706634,0.000880,0.691398,0.000921,0.185251,0.000548,0.047387,0.000597,0.033661,0.000609,0.030216,0.000411,0.080728,0.000431,0.085518,0.000446,0.055106,0.000355,80
dual_price_contact_budget_controller_v5,door_open_step_through,compound_contact_scarcity,heldout_object,0.797226,0.001325,0.968114,0.001528,0.041556,0.000732,0.048459,0.000465,0.709572,0.000824,0.694497,0.000865,0.184112,0.000511,0.045460,0.000619,0.032374,0.000647,0.028825,0.000452,0.079022,0.000439,0.082336,0.000429,0.052403,0.000362,80
dual_price_contact_budget_controller_v5,door_open_step_through,compound_contact_scarcity,heldout_payload,0.786779,0.001478,0.930607,0.001719,0.053647,0.000831,0.060252,0.000498,0.701388,0.000892,0.686223,0.000919,0.186895,0.000510,0.051761,0.000697,0.037667,0.000572,0.032552,0.000408,0.082416,0.000434,0.095009,0.000474,0.064010,0.000359,80
dual_price_contact_budget_controller_v5,door_open_step_through,contact_dropout,clean_deployment,0.819807,0.001438,1.040987,0.001752,0.036316,0.000743,0.023116,0.000529,0.722970,0.000910,0.710623,0.000884,0.177655,0.000525,0.013740,0.000670,0.012154,0.000663,0.022447,0.000474,0.072346,0.000447,0.057305,0.000516,0.029680,0.000414,80
dual_price_contact_budget_controller_v5,door_open_step_through,contact_dropout,combined_stress,0.796526,0.001302,0.971804,0.001712,0.052383,0.000807,0.041572,0.000500,0.706908,0.000919,0.693764,0.000844,0.184663,0.000494,0.029006,0.000639,0.024020,0.000665,0.030041,0.000480,0.079791,0.000436,0.079090,0.000470,0.048740,0.000425,80
dual_price_contact_budget_controller_v5,door_open_step_through,contact_dropout,heldout_layout,0.808564,0.001289,1.013106,0.001760,0.041503,0.000786,0.029438,0.000526,0.716956,0.000879,0.703660,0.000916,0.180237,0.000522,0.019827,0.000680,0.017267,0.000591,0.025405,0.000436,0.076243,0.000420,0.065025,0.000524,0.036466,0.000423,80
dual_price_contact_budget_controller_v5,door_open_step_through,contact_dropout,heldout_object,0.814506,0.001332,1.026691,0.001555,0.038874,0.000731,0.026350,0.000527,0.719049,0.000893,0.706629,0.000920,0.179218,0.000483,0.017149,0.000630,0.015204,0.000569,0.024011,0.000456,0.074155,0.000495,0.061447,0.000461,0.033243,0.000374,80
dual_price_contact_budget_controller_v5,door_open_step_through,contact_dropout,heldout_payload,0.805195,0.001530,0.991996,0.001703,0.048864,0.000740,0.038050,0.000494,0.711463,0.000935,0.699170,0.000939,0.182367,0.000475,0.024075,0.000714,0.020272,0.000671,0.027463,0.000465,0.077279,0.000462,0.073652,0.000495,0.044169,0.000368,80
dual_price_contact_budget_controller_v5,door_open_step_through,delayed_recovery_opportunity,clean_deployment,0.821100,0.001379,1.033642,0.001511,0.026787,0.000760,0.031645,0.000493,0.720489,0.000782,0.706506,0.000867,0.178573,0.000505,0.029764,0.000655,0.014789,0.000634,0.023352,0.000436,0.073345,0.000432,0.061736,0.000480,0.033991,0.000381,80
dual_price_contact_budget_controller_v5,door_open_step_through,delayed_recovery_opportunity,combined_stress,0.794237,0.001525,0.960095,0.001820,0.043604,0.000747,0.050744,0.000435,0.704487,0.000881,0.689669,0.000890,0.184929,0.000494,0.045155,0.000620,0.026004,0.000613,0.030886,0.000438,0.080993,0.000449,0.084500,0.000416,0.053517,0.000352,80
dual_price_contact_budget_controller_v5,door_open_step_through,delayed_recovery_opportunity,heldout_layout,0.809724,0.001378,1.005621,0.001545,0.031524,0.000732,0.037948,0.000545,0.713929,0.000936,0.699414,0.000959,0.181944,0.000495,0.035976,0.000594,0.019626,0.000689,0.026422,0.000454,0.076721,0.000449,0.069705,0.000496,0.040625,0.000399,80
dual_price_contact_budget_controller_v5,door_open_step_through,delayed_recovery_opportunity,heldout_object,0.813622,0.001421,1.016804,0.001703,0.029945,0.000678,0.034826,0.000503,0.716380,0.000888,0.702281,0.000796,0.179655,0.000433,0.033549,0.000663,0.017088,0.000652,0.025090,0.000448,0.075080,0.000444,0.066103,0.000435,0.037752,0.000369,80
dual_price_contact_budget_controller_v5,door_open_step_through,delayed_recovery_opportunity,heldout_payload,0.804250,0.001345,0.982126,0.001671,0.040235,0.000748,0.046575,0.000512,0.709656,0.000862,0.694758,0.000918,0.182949,0.000510,0.039599,0.000629,0.022656,0.000643,0.028742,0.000438,0.078184,0.000411,0.078613,0.000430,0.048696,0.000372,80
dual_price_contact_budget_controller_v5,door_open_step_through,low_friction_foot_contact,clean_deployment,0.839792,0.001441,1.100596,0.001610,0.016431,0.000712,0.011050,0.000467,0.736836,0.000908,0.724615,0.000838,0.171120,0.000506,0.000000,0.000000,0.008919,0.000647,0.015423,0.000432,0.065263,0.000412,0.038658,0.000391,0.013457,0.000315,80
dual_price_contact_budget_controller_v5,door_open_step_through,low_friction_foot_contact,combined_stress,0.814797,0.001541,1.035680,0.001750,0.032644,0.000710,0.029678,0.000471,0.720930,0.000878,0.710377,0.000950,0.178668,0.000497,0.000000,0.000000,0.019910,0.000652,0.022697,0.000416,0.072600,0.000397,0.056918,0.000420,0.029130,0.000353,80
dual_price_contact_budget_controller_v5,door_open_step_through,low_friction_foot_contact,heldout_layout,0.829685,0.001366,1.077032,0.001590,0.021768,0.000702,0.016744,0.000514,0.730155,0.000857,0.719406,0.000938,0.173757,0.000478,0.000000,0.000000,0.012894,0.000661,0.018136,0.000446,0.068081,0.000454,0.044805,0.000473,0.018520,0.000360,80
dual_price_contact_budget_controller_v5,door_open_step_through,low_friction_foot_contact,heldout_object,0.833000,0.001268,1.085879,0.001662,0.019139,0.000786,0.014895,0.000561,0.733926,0.000878,0.721401,0.000904,0.173198,0.000506,0.000000,0.000000,0.011106,0.000626,0.016949,0.000452,0.067244,0.000461,0.042074,0.000489,0.016469,0.000377,80
dual_price_contact_budget_controller_v5,door_open_step_through,low_friction_foot_contact,heldout_payload,0.825345,0.001423,1.055948,0.001708,0.029884,0.000679,0.025626,0.000465,0.726209,0.000891,0.715303,0.000939,0.176167,0.000503,0.000000,0.000000,0.016036,0.000641,0.020367,0.000410,0.070390,0.000443,0.052721,0.000430,0.025699,0.000350,80
dual_price_contact_budget_controller_v5,door_open_step_through,narrow_support_polygon,clean_deployment,0.835705,0.001359,1.086183,0.001618,0.019812,0.000757,0.017306,0.000527,0.731925,0.000835,0.720226,0.000837,0.173701,0.000494,0.000000,0.000000,0.004859,0.000592,0.018209,0.000446,0.067927,0.000452,0.043361,0.000449,0.017137,0.000368,80
dual_price_contact_budget_controller_v5,door_open_step_through,narrow_support_polygon,combined_stress,0.813797,0.001424,1.022027,0.001673,0.035725,0.000730,0.035817,0.000535,0.715285,0.000958,0.704831,0.000909,0.180934,0.000532,0.005927,0.000586,0.016711,0.000608,0.025141,0.000427,0.075927,0.000463,0.062754,0.000427,0.034019,0.000393,80
dual_price_contact_budget_controller_v5,door_open_step_through,narrow_support_polygon,heldout_layout,0.824915,0.001384,1.061503,0.001635,0.024249,0.000759,0.023347,0.000531,0.725030,0.000904,0.714004,0.000871,0.176623,0.000495,0.000309,0.000129,0.010334,0.000643,0.020751,0.000423,0.071440,0.000473,0.049309,0.000425,0.022264,0.000387,80
dual_price_contact_budget_controller_v5,door_open_step_through,narrow_support_polygon,heldout_object,0.829174,0.001317,1.072759,0.001481,0.021770,0.000738,0.020073,0.000497,0.728046,0.000865,0.716212,0.000875,0.175244,0.000521,0.000000,0.000000,0.008046,0.000576,0.019387,0.000469,0.069703,0.000450,0.046528,0.000479,0.019512,0.000362,80
dual_price_contact_budget_controller_v5,door_open_step_through,narrow_support_polygon,heldout_payload,0.820757,0.001297,1.039634,0.001599,0.032666,0.000826,0.032118,0.000525,0.720578,0.000894,0.709244,0.000890,0.178464,0.000501,0.002230,0.000461,0.013614,0.000605,0.023199,0.000448,0.073284,0.000453,0.057688,0.000522,0.029968,0.000478,80
dual_price_contact_budget_controller_v5,door_open_step_through,nominal_contacts,clean_deployment,0.850137,0.001371,1.122427,0.001560,0.013544,0.000823,0.007215,0.000520,0.742867,0.000759,0.730273,0.000824,0.167916,0.000486,0.000000,0.000000,0.000000,0.000000,0.012155,0.000434,0.061597,0.000435,0.033266,0.000463,0.009337,0.000383,80
dual_price_contact_budget_controller_v5,door_open_step_through,nominal_contacts,combined_stress,0.828122,0.001433,1.061893,0.001746,0.030367,0.000742,0.025527,0.000492,0.726604,0.000834,0.715419,0.000912,0.174724,0.000511,0.000000,0.000000,0.002516,0.000513,0.019578,0.000492,0.069732,0.000431,0.051106,0.000426,0.024089,0.000349,80
dual_price_contact_budget_controller_v5,door_open_step_through,nominal_contacts,heldout_layout,0.839752,0.001359,1.098589,0.001647,0.018291,0.000770,0.013578,0.000552,0.735988,0.000892,0.724377,0.000896,0.171495,0.000503,0.000000,0.000000,0.000030,0.000025,0.015486,0.000436,0.065298,0.000447,0.039257,0.000461,0.014093,0.000380,80
dual_price_contact_budget_controller_v5,door_open_step_through,nominal_contacts,heldout_object,0.845208,0.001368,1.110534,0.001581,0.015662,0.000721,0.010790,0.000500,0.740155,0.000900,0.726791,0.000905,0.170106,0.000498,0.000000,0.000000,0.000000,0.000000,0.013992,0.000419,0.063617,0.000469,0.036599,0.000409,0.011815,0.000310,80
dual_price_contact_budget_controller_v5,door_open_step_through,nominal_contacts,heldout_payload,0.835901,0.001415,1.078734,0.001619,0.026848,0.000703,0.022178,0.000542,0.731319,0.000834,0.720295,0.000895,0.172697,0.000492,0.000000,0.000000,0.000492,0.000209,0.017322,0.000420,0.066981,0.000438,0.046827,0.000410,0.020927,0.000351,80
dual_price_contact_budget_controller_v5,door_open_step_through,one_hand_occupied,clean_deployment,0.839455,0.001507,1.095831,0.001787,0.019559,0.000740,0.013299,0.000529,0.733913,0.000959,0.722611,0.000880,0.172741,0.000524,0.000000,0.000000,0.001271,0.000336,0.016549,0.000436,0.066670,0.000464,0.040206,0.000413,0.014705,0.000325,80
dual_price_contact_budget_controller_v5,door_open_step_through,one_hand_occupied,combined_stress,0.816169,0.001414,1.032849,0.001558,0.035776,0.000729,0.031215,0.000543,0.718051,0.000883,0.707185,0.000896,0.179489,0.000462,0.000870,0.000289,0.011642,0.000573,0.024119,0.000428,0.074728,0.000438,0.058566,0.000463,0.030240,0.000383,80
dual_price_contact_budget_controller_v5,door_open_step_through,one_hand_occupied,heldout_layout,0.829030,0.001330,1.072828,0.001668,0.024155,0.000709,0.018653,0.000536,0.727984,0.000934,0.716917,0.000839,0.175083,0.000503,0.000000,0.000000,0.005393,0.000658,0.019374,0.000406,0.069671,0.000462,0.046092,0.000457,0.019407,0.000403,80
dual_price_contact_budget_controller_v5,door_open_step_through,one_hand_occupied,heldout_object,0.834071,0.001281,1.084046,0.001526,0.022127,0.000757,0.015657,0.000509,0.730788,0.000847,0.718739,0.000879,0.173932,0.000551,0.000000,0.000000,0.002506,0.000525,0.018372,0.000434,0.068043,0.000420,0.043252,0.000445,0.016972,0.000376,80
dual_price_contact_budget_controller_v5,door_open_step_through,one_hand_occupied,heldout_payload,0.826122,0.001421,1.053130,0.001718,0.032417,0.000768,0.027492,0.000476,0.722831,0.000840,0.711845,0.000850,0.176759,0.000497,0.000000,0.000000,0.007044,0.000609,0.021593,0.000428,0.071570,0.000451,0.053846,0.000406,0.026437,0.000329,80
dual_price_contact_budget_controller_v5,door_open_step_through,unexpected_push,clean_deployment,0.827575,0.001231,1.060500,0.001464,0.019817,0.000795,0.032279,0.000580,0.725843,0.000886,0.715338,0.000872,0.175435,0.000494,0.003693,0.000573,0.006882,0.000618,0.019910,0.000402,0.070159,0.000449,0.051456,0.000517,0.024720,0.000433,80
dual_price_contact_budget_controller_v5,door_open_step_through,unexpected_push,combined_stress,0.802590,0.001296,0.987653,0.001643,0.037089,0.000794,0.051774,0.000501,0.710144,0.000877,0.697555,0.000871,0.182712,0.000489,0.019107,0.000703,0.018622,0.000630,0.027576,0.000483,0.078021,0.000431,0.074377,0.000512,0.044654,0.000412,80
dual_price_contact_budget_controller_v5,door_open_step_through,unexpected_push,heldout_layout,0.815840,0.001441,1.030840,0.001786,0.026364,0.000761,0.038701,0.000527,0.719079,0.000853,0.707938,0.000830,0.178286,0.000524,0.009423,0.000667,0.011870,0.000658,0.023251,0.000462,0.073741,0.000450,0.060203,0.000471,0.031971,0.000403,80
dual_price_contact_budget_controller_v5,door_open_step_through,unexpected_push,heldout_object,0.820993,0.001411,1.043486,0.001688,0.023585,0.000840,0.035951,0.000497,0.722722,0.000907,0.710308,0.000872,0.177373,0.000502,0.007371,0.000666,0.009932,0.000680,0.021424,0.000424,0.072111,0.000433,0.056308,0.000476,0.028931,0.000437,80
dual_price_contact_budget_controller_v5,door_open_step_through,unexpected_push,heldout_payload,0.812886,0.001388,1.010014,0.001663,0.033870,0.000720,0.047522,0.000475,0.715141,0.000888,0.702799,0.000830,0.180422,0.000461,0.013801,0.000576,0.015024,0.000652,0.025174,0.000446,0.075291,0.000457,0.068545,0.000460,0.039839,0.000398,80
dual_price_contact_budget_controller_v5,fallen_object_pickup,compound_contact_scarcity,clean_deployment,0.764489,0.001344,0.929669,0.001669,0.045067,0.000726,0.048486,0.000538,0.711488,0.000902,0.701218,0.000885,0.183832,0.000504,0.061358,0.000684,0.029644,0.000649,0.028843,0.000438,0.079746,0.000459,0.086499,0.000487,0.056781,0.000395,80
dual_price_contact_budget_controller_v5,fallen_object_pickup,compound_contact_scarcity,combined_stress,0.733722,0.001495,0.851392,0.001894,0.062001,0.000765,0.068293,0.000547,0.694908,0.000957,0.684500,0.000912,0.190112,0.000491,0.076670,0.000592,0.040794,0.000671,0.036771,0.000449,0.087735,0.000493,0.109278,0.000470,0.076674,0.000444,80
dual_price_contact_budget_controller_v5,fallen_object_pickup,compound_contact_scarcity,heldout_layout,0.750742,0.001478,0.898412,0.001934,0.051045,0.000768,0.055236,0.000558,0.704772,0.000828,0.694720,0.000915,0.186443,0.000502,0.067171,0.000649,0.034325,0.000609,0.032468,0.000445,0.082797,0.000441,0.094918,0.000509,0.063996,0.000448,80
dual_price_contact_budget_controller_v5,fallen_object_pickup,compound_contact_scarcity,heldout_object,0.757472,0.001416,0.913846,0.001541,0.047950,0.000779,0.051771,0.000517,0.708223,0.000926,0.697178,0.000806,0.184710,0.000518,0.064314,0.000632,0.032497,0.000683,0.030732,0.000454,0.081538,0.000447,0.090755,0.000492,0.060398,0.000430,80
dual_price_contact_budget_controller_v5,fallen_object_pickup,compound_contact_scarcity,heldout_payload,0.745627,0.001361,0.875143,0.001724,0.058476,0.000793,0.064004,0.000507,0.701016,0.000841,0.689290,0.000882,0.188833,0.000504,0.072052,0.000643,0.038031,0.000621,0.034172,0.000435,0.084938,0.000452,0.103691,0.000454,0.071963,0.000416,80
dual_price_contact_budget_controller_v5,fallen_object_pickup,contact_dropout,clean_deployment,0.781014,0.001464,0.990917,0.001912,0.041219,0.000817,0.025696,0.000539,0.723299,0.000925,0.714915,0.000826,0.177663,0.000519,0.032135,0.000669,0.011490,0.000645,0.023186,0.000491,0.073575,0.000419,0.064472,0.000481,0.036502,0.000408,80
dual_price_contact_budget_controller_v5,fallen_object_pickup,contact_dropout,combined_stress,0.759308,0.001384,0.921468,0.001705,0.058003,0.000750,0.045664,0.000509,0.707221,0.000912,0.698353,0.000871,0.185029,0.000514,0.047573,0.000623,0.022927,0.000655,0.030829,0.000411,0.082051,0.000451,0.087102,0.000478,0.056433,0.000407,80
dual_price_contact_budget_controller_v5,fallen_object_pickup,contact_dropout,heldout_layout,0.770767,0.001376,0.964457,0.001489,0.046291,0.000758,0.031447,0.000489,0.716893,0.000942,0.707944,0.000913,0.180839,0.000513,0.038328,0.000682,0.015308,0.000616,0.026560,0.000425,0.077498,0.000447,0.071908,0.000457,0.042934,0.000402,80
dual_price_contact_budget_controller_v5,fallen_object_pickup,contact_dropout,heldout_object,0.775935,0.001252,0.977237,0.001508,0.043647,0.000779,0.028796,0.000503,0.719871,0.000967,0.711908,0.000880,0.180060,0.000549,0.035596,0.000608,0.013580,0.000580,0.025052,0.000454,0.075800,0.000444,0.068437,0.000471,0.039902,0.000387,80
dual_price_contact_budget_controller_v5,fallen_object_pickup,contact_dropout,heldout_payload,0.768030,0.001259,0.942669,0.001650,0.054168,0.000694,0.040887,0.000554,0.711769,0.000876,0.703307,0.000927,0.183429,0.000514,0.042463,0.000679,0.019638,0.000607,0.028219,0.000404,0.079425,0.000448,0.080932,0.000485,0.051239,0.000377,80
